job_index,strategy,n_bins,min_support,final_score,score_delta,n_selected_features,selected_features,cluster_sizes,alpha,mu_param,gamma,beta,final_numeric_phi,final_categorical_phi,final_numeric_weights,final_categorical_weights,final_numeric_weights_scaled,final_categorical_weights_scaled,silhouette_sample_std,silhouette_negative_fraction,cluster_assignments,status,error_message
100,quantile,7,0.75,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
101,quantile,7,0.7,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
102,quantile,7,0.65,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
103,quantile,7,0.6,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
104,quantile,7,0.55,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
105,quantile,7,0.5,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
106,quantile,7,0.45,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
107,quantile,7,0.4,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
108,quantile,7,0.35,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
109,quantile,7,0.3,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
110,quantile,7,0.25,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
111,quantile,7,0.2,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
112,quantile,7,0.15,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
113,quantile,7,0.1,0.6360736431263316,0.2085879062863959,4,"fused_5_veryhigh, fused_2_megalow, fused_2_megahigh+fused_5_megahigh, fused_4_megalow+fused_5_megahigh","[257, 173, 1175, 130, 64]",0.4,0.8,0.4,3.0,"{""fused_1"":0.4621905418909085,""fused_2"":0.3195782909901402,""fused_3"":0.5661144685788679,""fused_4"":0.32143971489744205,""fused_5"":0.31895513256830216}","{""fused_5_veryhigh"":0.4364814221941673,""fused_2_megalow"":0.35579676385006864,""fused_2_megahigh+fused_5_megahigh"":0.3968885166417889,""fused_4_megalow+fused_5_megahigh"":0.39417413530084583}","{""fused_1"":0.18151930984654419,""fused_2"":0.21829547010671552,""fused_3"":0.16401411743671854,""fused_4"":0.21766248922991813,""fused_5"":0.21850861338010366}","{""fused_5_veryhigh"":0.23760932321352096,""fused_2_megalow"":0.2631754428126864,""fused_2_megahigh+fused_5_megahigh"":0.2491793751461609,""fused_4_megalow+fused_5_megahigh"":0.2500358588276317}","{""fused_1"":0.9075965492327209,""fused_2"":1.0914773505335775,""fused_3"":0.8200705871835927,""fused_4"":1.0883124461495906,""fused_5"":1.0925430669005183}","{""fused_5_veryhigh"":0.9504372928540838,""fused_2_megalow"":1.0527017712507456,""fused_2_megahigh+fused_5_megahigh"":0.9967175005846436,""fused_4_megalow+fused_5_megahigh"":1.0001434353105267}",0.1390791053843129,0.0050027793218454,"[0,0,0,0,2,2,0,4,0,2,3,2,3,2,2,2,2,2,0,0,2,2,0,0,2,0,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,0,0,0,2,4,2,1,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,0,0,0,2,0,2,2,0,2,2,2,4,2,2,2,2,4,3,2,0,3,2,2,2,0,2,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,2,0,2,2,1,0,0,0,2,2,2,2,2,2,2,0,0,0,2,0,2,2,0,3,2,2,2,0,2,2,2,2,3,2,0,2,2,0,2,2,1,2,2,0,2,0,4,2,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,3,2,2,3,2,2,1,2,0,2,2,0,0,2,2,2,2,2,0,2,2,0,2,0,2,0,3,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,1,3,2,2,0,0,2,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,0,2,2,1,0,2,2,0,2,2,2,2,2,2,0,2,2,2,1,2,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,2,2,2,2,3,0,2,2,2,2,2,0,2,2,2,2,1,2,2,0,2,3,2,2,2,1,2,2,2,2,2,0,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,0,2,2,2,2,0,2,3,2,2,2,2,2,2,0,2,2,2,2,2,2,2,3,2,2,2,2,2,2,0,4,2,0,2,0,2,4,2,0,2,0,2,2,2,2,2,2,3,4,0,2,0,2,2,2,2,2,4,2,2,2,2,2,2,2,1,2,1,2,2,3,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,3,2,0,2,0,0,2,2,2,2,2,4,3,0,0,2,2,0,0,0,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,4,2,2,3,2,2,0,0,2,3,2,0,2,0,4,0,2,0,2,2,2,2,2,2,0,2,2,2,2,0,2,0,2,4,2,2,2,0,2,4,2,1,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,2,0,2,0,0,2,2,2,2,2,0,0,2,2,4,2,2,0,1,2,2,2,2,2,2,0,0,2,2,2,1,2,2,2,2,2,2,2,2,0,4,2,2,2,2,2,2,0,3,2,2,2,0,2,2,2,2,2,0,2,2,4,2,0,2,2,2,2,2,0,0,1,2,2,0,2,3,3,4,2,1,0,2,4,2,0,2,2,2,0,2,2,2,2,2,2,0,1,0,2,2,2,2,2,1,0,0,2,2,2,3,2,2,2,2,2,2,1,0,3,3,2,0,0,0,2,1,2,2,2,3,2,2,2,4,4,2,2,2,2,1,0,2,2,2,2,0,1,2,1,1,3,2,3,1,2,2,1,0,2,3,2,1,2,1,2,2,2,2,3,2,2,3,2,0,2,2,2,2,0,3,2,2,2,2,2,0,2,2,3,2,2,1,2,2,2,2,2,2,0,2,2,4,0,2,2,0,2,2,2,2,2,0,4,2,0,1,2,2,3,2,2,0,2,2,2,2,2,2,2,1,2,2,0,2,1,2,2,0,2,0,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,2,2,0,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,3,0,2,2,1,2,2,2,1,2,2,2,2,3,2,2,3,2,2,1,2,2,1,3,2,1,2,2,3,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,0,1,2,2,1,0,2,2,2,2,2,2,4,3,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,2,2,2,2,1,1,1,2,1,3,1,0,2,2,3,2,2,3,1,2,0,2,2,2,2,2,2,4,2,2,1,2,3,2,3,1,2,2,2,2,2,2,2,4,1,0,3,1,1,0,2,2,2,2,2,2,0,2,2,1,3,2,2,2,0,2,2,2,2,1,2,1,1,2,2,3,2,2,3,1,1,4,4,2,3,1,2,1,2,0,2,1,2,3,3,4,2,2,0,0,0,2,2,2,2,2,3,1,2,4,0,2,0,2,2,4,2,1,2,2,3,2,1,1,2,3,1,1,2,1,1,2,0,2,2,2,2,2,3,2,1,2,2,3,2,4,2,2,2,0,2,2,2,2,2,4,0,2,1,4,0,2,2,2,2,1,3,2,2,2,2,2,2,3,2,2,3,0,2,2,2,2,1,1,1,3,1,3,2,2,1,2,2,2,2,2,2,0,2,2,2,2,1,1,2,2,3,4,0,2,2,2,3,2,2,2,1,2,0,2,2,0,2,2,0,1,3,2,4,2,1,1,0,2,2,2,2,2,2,2,1,0,2,2,2,1,2,2,2,0,2,4,3,2,2,3,2,3,1,2,0,2,1,2,2,1,2,4,1,2,1,2,1,2,3,1,1,1,1,2,2,2,2,2,1,2,0,1,2,1,1,2,2,0,3,1,2,2,2,2,1,4,4,1,2,1,2,2,2,2,4,3,2,2,2,2,2,2,1,2,2,1,0,2,2,2,2,0,2,2,2,0,2,0,1,2,2,2,2,2,2,2,2,2,4,2,2,1,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,3,0,1,2,2,2,2,0,2,2,2,2,0,0,1,2,3,2,0,2,2,2,2,2,3,2,3,0,1,0,2,2,2,0,0,2,2,2,2,3,1,1,3,4,2,0,2,2,1,3,4,2,2,0,2,2,2,1,2,2,1,3,2,2,0,3,2,2,0,3,2,3,2,2,0,2,0,1,4,2,3,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,2,0,2,2,2,2,0,0,2,0,2,2,2,2,2,3,2,2,2,2,4,2,1,2,1,0,2,2,2,2,0,2,0,2,0,2,2,4,1,2,2,3,2,4,2,1,3,0,4,2,2,2,2,2,3,2,1,3,1,2,2,2,1,1,1,3,0,2,2,3,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,1,1,2,0,2,2,1,1,2,2,4,2,2,1,1,2,2,2,1,2,0,3,2,2,1,2,2,2,2,3,2,1,0,2,2,1,2,2,1,2,1,1,2,0,2,2,2,2,3,3,2,2,2,2,1,2,4,3,2,0,0,2,2,1,1,0,2,2,2,1,1,0,0,3,2,4,0,3,2,1,2,2,3,2,2,0,3,2,2,1,1,0,2,0,2,2,2,2,0,4,2,2,2,2,3,2,2,3,2,2,1,2,3,3,0,2,2,0,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2,1,2,2,0,3,2,2,2,0,1,2,2,1,2,3,2,2,2,2,2,2,3,2,2,2,0,2,2,1,2,2,2,2,2,3,2,2,2,3,0,0,1,3,2,2,1,2,1,2,2,2,4,2,0,2,2,0,2,1,2,2,2,2,2,1,2,2,1,2,2,3,2,2,1,3,2,2,2,2,0,4,2,2,2,2,1,2,4,3,2,0,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,3,2,3,2,1,4,2,1,4,2,4,2,2,3,1,2,2,2,1,3,3,1,1,2,2]",ok,
114,kmeans,3,1.0,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
115,kmeans,3,0.95,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
116,kmeans,3,0.9,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
117,kmeans,3,0.85,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
118,kmeans,3,0.8,0.4274857368399357,0.0,0,,[],,,,,,,,,,,,,,baseline_no_features,
119,kmeans,3,0.75,0.5287021851297503,0.1012164482898145,1,fused_4_high,"[4, 364, 12, 1407, 12]",0.8,0.2,0.2,3.0,"{""fused_1"":0.5256975518971068,""fused_2"":0.24550329091958126,""fused_3"":0.6223134102084457,""fused_4"":0.20480760502880596,""fused_5"":0.4443277679709169}","{""fused_4_high"":0.3194181553853917}","{""fused_1"":0.16468336241726308,""fused_2"":0.2409844633552804,""fused_3"":0.1513606984333696,""fused_4"":0.2638424452934336,""fused_5"":0.1791290305006533}","{""fused_4_high"":1.0}","{""fused_1"":0.8234168120863155,""fused_2"":1.204922316776402,""fused_3"":0.7568034921668481,""fused_4"":1.319212226467168,""fused_5"":0.8956451525032665}","{""fused_4_high"":1.0}",0.1931537637246377,0.0289049471928849,"[3,3,3,3,3,3,3,1,3,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,0,3,3,3,3,3,4,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,1,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,2,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,1,3,3,3,1,3,3,3,1,1,3,3,3,3,1,3,3,3,3,3,3,1,3,1,1,1,3,1,1,3,3,1,3,3,1,3,1,3,1,3,3,4,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,4,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,4,3,1,3,3,1,3,3,1,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,1,3,3,3,3,1,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,1,3,1,3,3,1,3,3,1,3,3,1,3,3,1,1,3,1,3,3,1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,1,3,3,1,3,1,3,3,3,3,3,1,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,3,4,1,3,3,3,3,1,1,1,3,1,1,1,3,3,3,3,3,3,1,1,3,3,3,3,3,2,3,3,1,3,2,1,3,1,3,1,1,3,3,3,3,3,3,3,1,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,4,1,1,3,1,1,3,3,1,1,1,1,1,3,3,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,3,1,1,3,3,3,1,1,3,1,0,3,3,2,3,1,3,1,3,3,1,3,1,1,3,1,1,1,3,1,1,3,3,3,3,3,3,3,3,3,1,3,3,1,3,1,3,3,3,3,3,3,3,3,3,1,3,3,1,1,3,3,3,3,3,1,3,3,3,3,1,3,3,1,2,1,1,3,3,3,3,3,1,1,1,3,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,1,1,3,3,3,3,1,3,3,3,1,3,0,3,3,3,3,3,3,1,1,3,1,3,1,1,3,3,3,3,3,3,3,3,1,3,2,3,3,1,1,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,1,3,3,1,3,1,1,3,1,3,1,3,1,1,1,1,1,3,3,3,3,3,1,3,3,1,3,1,1,3,3,3,1,1,3,3,3,3,1,1,1,1,3,1,3,3,3,3,1,1,3,3,3,3,3,4,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,1,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,1,1,1,3,3,3,3,3,3,1,3,3,1,1,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,3,1,3,1,1,3,1,3,3,3,3,3,1,3,1,1,1,3,3,3,1,1,1,1,3,3,3,1,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,1,1,3,3,1,3,3,1,1,3,3,3,1,3,3,3,3,1,1,3,3,3,3,1,3,1,3,3,3,1,3,3,1,3,1,1,3,3,3,3,3,3,1,1,3,3,3,3,1,3,1,1,3,3,3,3,3,1,1,3,3,3,3,1,1,3,3,1,3,1,3,1,3,1,1,3,1,3,3,0,1,3,1,1,1,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,1,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,1,3,1,3,3,3,1,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,1,3,3,1,1,1,3,1,3,1,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,1,3,3,1,3,3,1,1,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,1,2,3,3,1,1,3,1,1,1,1,3,3,1,1,3,3,3,1,1,1,1,1,1,3]",ok,
120,kmeans,3,0.7,0.5287021851297503,0.1012164482898145,1,fused_4_high,"[4, 364, 12, 1407, 12]",0.8,0.2,0.2,3.0,"{""fused_1"":0.5256975518971068,""fused_2"":0.24550329091958126,""fused_3"":0.6223134102084457,""fused_4"":0.20480760502880596,""fused_5"":0.4443277679709169}","{""fused_4_high"":0.3194181553853917}","{""fused_1"":0.16468336241726308,""fused_2"":0.2409844633552804,""fused_3"":0.1513606984333696,""fused_4"":0.2638424452934336,""fused_5"":0.1791290305006533}","{""fused_4_high"":1.0}","{""fused_1"":0.8234168120863155,""fused_2"":1.204922316776402,""fused_3"":0.7568034921668481,""fused_4"":1.319212226467168,""fused_5"":0.8956451525032665}","{""fused_4_high"":1.0}",0.1931537637246377,0.0289049471928849,"[3,3,3,3,3,3,3,1,3,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,0,3,3,3,3,3,4,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,1,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,2,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,1,3,3,3,1,3,3,3,1,1,3,3,3,3,1,3,3,3,3,3,3,1,3,1,1,1,3,1,1,3,3,1,3,3,1,3,1,3,1,3,3,4,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,4,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,4,3,1,3,3,1,3,3,1,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,1,3,3,3,3,1,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,1,3,1,3,3,1,3,3,1,3,3,1,3,3,1,1,3,1,3,3,1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,1,3,3,1,3,1,3,3,3,3,3,1,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,1,1,3,4,1,3,3,3,3,1,1,1,3,1,1,1,3,3,3,3,3,3,1,1,3,3,3,3,3,2,3,3,1,3,2,1,3,1,3,1,1,3,3,3,3,3,3,3,1,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,4,1,1,3,1,1,3,3,1,1,1,1,1,3,3,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,3,1,1,3,3,3,1,1,3,1,0,3,3,2,3,1,3,1,3,3,1,3,1,1,3,1,1,1,3,1,1,3,3,3,3,3,3,3,3,3,1,3,3,1,3,1,3,3,3,3,3,3,3,3,3,1,3,3,1,1,3,3,3,3,3,1,3,3,3,3,1,3,3,1,2,1,1,3,3,3,3,3,1,1,1,3,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,1,1,3,3,3,3,1,3,3,3,1,3,0,3,3,3,3,3,3,1,1,3,1,3,1,1,3,3,3,3,3,3,3,3,1,3,2,3,3,1,1,3,3,3,3,1,1,3,3,3,3,1,1,3,3,3,1,3,3,1,3,1,1,3,1,3,1,3,1,1,1,1,1,3,3,3,3,3,1,3,3,1,3,1,1,3,3,3,1,1,3,3,3,3,1,1,1,1,3,1,3,3,3,3,1,1,3,3,3,3,3,4,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,1,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,1,1,1,3,3,3,3,3,3,1,3,3,1,1,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,1,1,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,3,1,3,1,1,3,1,3,3,3,3,3,1,3,1,1,1,3,3,3,1,1,1,1,3,3,3,1,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,1,1,3,3,1,3,3,1,1,3,3,3,1,3,3,3,3,1,1,3,3,3,3,1,3,1,3,3,3,1,3,3,1,3,1,1,3,3,3,3,3,3,1,1,3,3,3,3,1,3,1,1,3,3,3,3,3,1,1,3,3,3,3,1,1,3,3,1,3,1,3,1,3,1,1,3,1,3,3,0,1,3,1,1,1,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,1,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,1,3,1,3,3,3,1,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,1,3,3,1,1,1,3,1,3,1,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,1,3,3,1,3,3,1,1,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,1,2,3,3,1,1,3,1,1,1,1,3,3,1,1,3,3,3,1,1,1,1,1,1,3]",ok,
